timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1713295686926,380,conf #3 req,200,OK,conf #3 users 3-5,text,true,,231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=3,380,0,0
1713295686500,879,conf #2 req,200,OK,conf #2 users 2-6,text,false,"The operation lasted too long: It took 879 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=2,878,0,1
1713295686926,780,conf #2 req,200,OK,conf #2 users 2-5,text,true,,231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=2,780,0,0
1713295687357,440,conf #3 req,200,OK,conf #3 users 3-4,text,true,,231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=3,439,0,0
1713295686500,1297,conf #1 req,200,OK,conf #1 users 1-6,text,false,"The operation lasted too long: It took 1 297 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=1,1297,0,1
1713295686926,1179,conf #1 req,200,OK,conf #1 users 1-5,text,false,"The operation lasted too long: It took 1 179 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=1,1179,0,0
1713295687783,410,conf #3 req,200,OK,conf #3 users 3-3,text,true,,231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=3,410,0,0
1713295687358,835,conf #2 req,200,OK,conf #2 users 2-4,text,false,"The operation lasted too long: It took 835 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=2,835,0,0
1713295687357,1171,conf #1 req,200,OK,conf #1 users 1-4,text,false,"The operation lasted too long: It took 1 171 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=1,1171,0,0
1713295688213,393,conf #3 req,200,OK,conf #3 users 3-2,text,true,,231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=3,393,0,0
1713295687783,823,conf #2 req,200,OK,conf #2 users 2-3,text,false,"The operation lasted too long: It took 823 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=2,823,0,0
1713295687784,1183,conf #1 req,200,OK,conf #1 users 1-3,text,false,"The operation lasted too long: It took 1 183 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=1,1183,0,0
1713295688641,414,conf #3 req,200,OK,conf #3 users 3-1,text,true,,231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=3,414,0,0
1713295688215,840,conf #2 req,200,OK,conf #2 users 2-2,text,false,"The operation lasted too long: It took 840 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=2,840,0,0
1713295688215,1182,conf #1 req,200,OK,conf #1 users 1-2,text,false,"The operation lasted too long: It took 1 182 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=1,1182,0,0
1713295688641,832,conf #2 req,200,OK,conf #2 users 2-1,text,false,"The operation lasted too long: It took 832 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=2,832,0,0
1713295688641,1178,conf #1 req,200,OK,conf #1 users 1-1,text,false,"The operation lasted too long: It took 1 178 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=1,1177,0,0
1713295689498,400,conf #3 req,200,OK,conf #3 users 3-6,text,true,,231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=3,400,0,0
1713295689498,782,conf #2 req,200,OK,conf #2 users 2-6,text,false,"The operation lasted too long: It took 782 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=2,782,0,0
1713295689927,428,conf #3 req,200,OK,conf #3 users 3-5,text,true,,231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=3,428,0,0
1713295689499,1183,conf #1 req,200,OK,conf #1 users 1-6,text,false,"The operation lasted too long: It took 1 183 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=1,1183,0,0
1713295690358,406,conf #3 req,200,OK,conf #3 users 3-4,text,true,,231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=3,406,0,0
1713295689926,838,conf #2 req,200,OK,conf #2 users 2-5,text,false,"The operation lasted too long: It took 838 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=2,838,0,0
1713295689926,1173,conf #1 req,200,OK,conf #1 users 1-5,text,false,"The operation lasted too long: It took 1 173 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=1,1173,0,0
1713295690784,400,conf #3 req,200,OK,conf #3 users 3-3,text,true,,231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=3,400,0,0
1713295690357,827,conf #2 req,200,OK,conf #2 users 2-4,text,false,"The operation lasted too long: It took 827 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=2,827,0,0
1713295690357,1174,conf #1 req,200,OK,conf #1 users 1-4,text,false,"The operation lasted too long: It took 1 174 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=1,1174,0,0
1713295691214,395,conf #3 req,200,OK,conf #3 users 3-2,text,true,,231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=3,395,0,0
1713295690784,825,conf #2 req,200,OK,conf #2 users 2-3,text,false,"The operation lasted too long: It took 825 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=2,825,0,0
1713295690784,1177,conf #1 req,200,OK,conf #1 users 1-3,text,false,"The operation lasted too long: It took 1 177 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=1,1177,0,0
1713295691640,393,conf #3 req,200,OK,conf #3 users 3-1,text,true,,231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=3,393,0,0
1713295691214,819,conf #2 req,200,OK,conf #2 users 2-2,text,false,"The operation lasted too long: It took 819 milliseconds, but should not have lasted longer than 780 milliseconds.",231,160,6,18,http://localhost:8080/?token=492557774&user=2133606445&config=2,819,0,0
1713295691214,1134,conf #1 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #1 users 1-2,text,false,"The operation lasted too long: It took 1 134 milliseconds, but should not have lasted longer than 780 milliseconds.",2556,0,2,14,http://localhost:8080/?token=492557774&user=2133606445&config=1,0,0,0
1713295691640,712,conf #1 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #1 users 1-1,text,false,,2556,0,2,14,http://localhost:8080/?token=492557774&user=2133606445&config=1,0,0,0
1713295691641,716,conf #2 req,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,conf #2 users 2-1,text,false,,2556,0,2,8,http://localhost:8080/?token=492557774&user=2133606445&config=2,0,0,0
